   9809     AichiSR  BL5S1
 Ref Ti4O7       22.09.16 10:16 - 22.09.16 10:18
                                                                                 
 Ring :   1.2 GeV   300.2 mA -  300.3 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle= 23.66393 deg
 BL5S1    Transmission ( 2)   Repetition=  1     Points= 4632
 Param file : DUMMYNAME.prm   energy axis (2)    Block =     1

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1        4665.33   6065.33        0.30       0.02      4634
 ORTEC( 0)     NDCH = 4
  Angle(c)  Angle(o)    time/s         1         2         3
      Mode         0         0         1         2         2
    Offset         0         0  4466.100 10608.300 72342.100
  24.45608  24.45645    0.0234   6559274   1563482    868764
  24.45478  24.45510    0.0234   6556774   1563902    868803
  24.45347  24.45379    0.0234   6554394   1565252    874534
  24.45217  24.45252    0.0234   6551384   1563902    889075
  24.45086  24.45122    0.0234   6545924   1562442    894461
  24.44956  24.44991    0.0234   6541884   1565482    887652
  24.44825  24.44860    0.0234   6536604   1566852    883380
  24.44694  24.44730    0.0234   6530154   1563362    886498
  24.44564  24.44597    0.0234   6528884   1565252    870919
  24.44433  24.44463    0.0234   6527534   1567252    877381
  24.44303  24.44335    0.0234   6529234   1568832    878304
  24.44172  24.44208    0.0234   6529694   1569902    893153
  24.44042  24.44078    0.0234   6541814   1576212    898961
  24.43911  24.43948    0.0234   6560734   1578292    913617
  24.43781  24.43818    0.0234   6569964   1584442    901077
  24.43650  24.43688    0.0234   6577604   1586202    901922
  24.43519  24.43555    0.0234   6585584   1589602    898423
  24.43389  24.43422    0.0234   6600124   1594102    901654
  24.43258  24.43296    0.0234   6603624   1597832    912886
  24.43128  24.43168    0.0234   6605704   1597952    921349
  24.42997  24.43036    0.0234   6610894   1599952    921926
  24.42867  24.42905    0.0234   6616594   1603722    920003
  24.42736  24.42774    0.0234   6619634   1606682    915695
  24.42606  24.42643    0.0234   6621864   1606952    913579
  24.42475  24.42508    0.0234   6622574   1609932    918541
  24.42344  24.42377    0.0234   6622934   1609992    923504
  24.42214  24.42250    0.0234   6626974   1613022    916887
  24.42083  24.42120    0.0234   6623554   1614182    923927
  24.41953  24.41989    0.0234   6622434   1613332    917810
  24.41822  24.41859    0.0234   6621634   1617032    925158
  24.41692  24.41729    0.0234   6619244   1617292    917426
  24.41561  24.41597    0.0234   6623284   1617762    938888
  24.41431  24.41463    0.0234   6614934   1618062    929888
  24.41300  24.41335    0.0234   6615934   1618682    926966
  24.41169  24.41208    0.0234   6616464   1622972    928848
  24.41039  24.41078    0.0234   6615664   1623682    932198
  24.40908  24.40947    0.0234   6614894   1622642    932508
  24.40778  24.40818    0.0234   6613164   1624492    928778
  24.40647  24.40688    0.0234   6611204   1624302    934928
  24.40517  24.40555    0.0234   6608474   1625102    930928
  24.40386  24.40422    0.0234   6605894   1628032    935698
  24.40256  24.40295    0.0234   6604594   1627182    939158
  24.40125  24.40166    0.0234   6598624   1626302    922773
  24.39994  24.40034    0.0234   6592184   1624592    929078
  24.39864  24.39903    0.0234   6588164   1627332    935048
  24.39733  24.39773    0.0234   6582354   1624062    944278
  24.39603  24.39641    0.0234   6577044   1628832    938078
  24.39472  24.39506    0.0234   6572124   1628182    939738
  24.39342  24.39375    0.0234   6571774   1631372    920580
  24.39211  24.39249    0.0234   6575974   1631142    943388
  24.39081  24.39119    0.0234   6584084   1634802    943818
  24.38950  24.38988    0.0234   6597584   1639762    953048
  24.38819  24.38858    0.0234   6606614   1641592    952088
  24.38689  24.38728    0.0234   6620554   1649032    952628
  24.38558  24.38596    0.0234   6629704   1649572    955468
  24.38428  24.38462    0.0234   6633864   1653952    948388
  24.38297  24.38334    0.0234   6637944   1659342    965128
  24.38167  24.38207    0.0234   6649134   1658262    962318
  24.38036  24.38077    0.0234   6652134   1660572    964738
  24.37906  24.37946    0.0234   6656824   1664572    969048
  24.37775  24.37817    0.0234   6662984   1667842    962548
  24.37644  24.37687    0.0234   6665434   1670982    970668
  24.37514  24.37553    0.0234   6666674   1672032    965128
  24.37383  24.37420    0.0234   6668604   1674382    975588
  24.37253  24.37292    0.0234   6671524   1677192    966278
  24.37122  24.37163    0.0234   6667864   1676922    971778
  24.36992  24.37032    0.0234   6667594   1678732    978858
  24.36861  24.36901    0.0234   6668834   1678802    977088
  24.36731  24.36771    0.0234   6669294   1680532    981318
  24.36600  24.36639    0.0234   6662904   1678382    987168
  24.36469  24.36504    0.0234   6663474   1683832    987438
  24.36339  24.36373    0.0234   6663484   1682802    978238
  24.36208  24.36247    0.0234   6660794   1683772    976168
  24.36078  24.36118    0.0234   6657214   1684112    977128
  24.35947  24.35986    0.0234   6660094   1686842    988278
  24.35817  24.35856    0.0234   6659754   1688462   1003208
  24.35686  24.35727    0.0234   6657214   1690692    983778
  24.35556  24.35595    0.0234   6652254   1690232    989588
  24.35425  24.35461    0.0234   6650324   1689962    983128
  24.35294  24.35333    0.0234   6651024   1689272    987048
  24.35164  24.35207    0.0234   6647584   1691792    991168
  24.35033  24.35077    0.0234   6639674   1693422    996318
  24.34903  24.34947    0.0234   6634674   1692732    989588
  24.34772  24.34817    0.0234   6627864   1691962    996558
  24.34642  24.34686    0.0234   6622324   1693232    991898
  24.34511  24.34551    0.0234   6620864   1692192    991898
  24.34381  24.34418    0.0234   6619284   1690842    990588
  24.34250  24.34291    0.0234   6617054   1695002    995858
  24.34119  24.34162    0.0234   6622244   1700232   1000748
  24.33989  24.34030    0.0234   6636854   1702722    998638
  24.33858  24.33900    0.0234   6649324   1708892   1005438
  24.33728  24.33770    0.0234   6661754   1711152   1017168
  24.33597  24.33638    0.0234   6672564   1713812   1017788
  24.33467  24.33504    0.0234   6679714   1718002   1014288
  24.33336  24.33374    0.0234   6685564   1724232   1019098
  24.33206  24.33247    0.0234   6691374   1726892   1021288
  24.33075  24.33118    0.0234   6697914   1730812   1016938
  24.32944  24.32987    0.0234   6700834   1732542   1017868
  24.32814  24.32857    0.0234   6704174   1734992   1019248
  24.32683  24.32728    0.0234   6711294   1736892   1029438
  24.32553  24.32596    0.0234   6711764   1735242   1022868
  24.32422  24.32462    0.0234   6713184   1741242   1032448
  24.32292  24.32334    0.0234   6713184   1741012   1035138
  24.32161  24.32208    0.0234   6716764   1744012   1043488
  24.32031  24.32077    0.0234   6714224   1745622   1032978
  24.31900  24.31945    0.0234   6713374   1745972   1033868
  24.31769  24.31815    0.0234   6711374   1749582   1038948
  24.31639  24.31684    0.0234   6712214   1749462   1036988
  24.31508  24.31550    0.0234   6710414   1752472   1042718
  24.31378  24.31417    0.0234   6706794   1751012   1044018
  24.31247  24.31290    0.0234   6705104   1752742   1030098
  24.31117  24.31161    0.0234   6704644   1752322   1048598
  24.30986  24.31029    0.0234   6703994   1756472   1036518
  24.30856  24.30899    0.0234   6706954   1755472   1050948
  24.30725  24.30769    0.0234   6704454   1756512   1048988
  24.30594  24.30638    0.0234   6701604   1759852   1049988
  24.30464  24.30504    0.0234   6700564   1761122   1035868
  24.30333  24.30373    0.0234   6699784   1760852   1043608
  24.30203  24.30247    0.0234   6692644   1762622   1055988
  24.30072  24.30118    0.0234   6691024   1758972   1059258
  24.29942  24.29987    0.0234   6685794   1758282   1056098
  24.29811  24.29858    0.0234   6681214   1759322   1047868
  24.29681  24.29728    0.0234   6674104   1760242   1051948
  24.29550  24.29597    0.0234   6669754   1759782   1045328
  24.29419  24.29463    0.0234   6667944   1761432   1047018
  24.29289  24.29334    0.0234   6668254   1765242   1051138
  24.29158  24.29207    0.0234   6668514   1764892   1061958
  24.29028  24.29076    0.0234   6674024   1766782   1058408
  24.28897  24.28944    0.0234   6695144   1774592   1064368
  24.28767  24.28814    0.0234   6702984   1781702   1072758
  24.28636  24.28683    0.0234   6710644   1785512   1069488
  24.28506  24.28549    0.0234   6724224   1786322   1078028
  24.28375  24.28416    0.0234   6731184   1791172   1057488
  24.28244  24.28289    0.0234   6734184   1791742   1072258
  24.28114  24.28160    0.0234   6742264   1795862   1076718
  24.27983  24.28029    0.0234   6751334   1799392   1088498
  24.27853  24.27898    0.0234   6751154   1802442   1091448
  24.27722  24.27769    0.0234   6751804   1804402   1087488
  24.27592  24.27638    0.0234   6761614   1805442   1090528
  24.27461  24.27504    0.0234   6762494   1811322   1089378
  24.27331  24.27374    0.0234   6760534   1810212   1096528
  24.27200  24.27247    0.0234   6762994   1810522   1088568
  24.27069  24.27118    0.0234   6762804   1813062   1098258
  24.26939  24.26987    0.0234   6761884   1814092   1102148
  24.26808  24.26858    0.0234   6759834   1817552   1093268
  24.26678  24.26728    0.0234   6761804   1815862   1105108
  24.26547  24.26597    0.0234   6757034   1817212   1099758
  24.26417  24.26462    0.0234   6753884   1820672   1100108
  24.26286  24.26333    0.0234   6753954   1818902   1094258
  24.26156  24.26205    0.0234   6754384   1823752   1103758
  24.26025  24.26074    0.0234   6749494   1824332   1094068
  24.25894  24.25943    0.0234   6751764   1823602   1112648
  24.25764  24.25812    0.0234   6750654   1825902   1111148
  24.25633  24.25682    0.0234   6748604   1825902   1110198
  24.25503  24.25548    0.0234   6746804   1828172   1103148
  24.25372  24.25415    0.0234   6742494   1827372   1109298
  24.25242  24.25288    0.0234   6742264   1829172   1120768
  24.25111  24.25159    0.0234   6735374   1829712   1115458
  24.24981  24.25028    0.0234   6732684   1827902   1113148
  24.24850  24.24898    0.0234   6727534   1827602   1101338
  24.24719  24.24768    0.0234   6718764   1828792   1109728
  24.24589  24.24637    0.0234   6713564   1830632   1110108
  24.24458  24.24503    0.0234   6711374   1830712   1124568
  24.24328  24.24373    0.0234   6708554   1829822   1111458
  24.24197  24.24247    0.0234   6706024   1833022   1113798
  24.24067  24.24117    0.0234   6710494   1836142   1124308
  24.23936  24.23987    0.0234   6726874   1840292   1118418
  24.23806  24.23857    0.0234   6737414   1844142   1130878
  24.23675  24.23727    0.0234   6748034   1847832   1125188
  24.23544  24.23594    0.0234   6760264   1853792   1129728
  24.23414  24.23460    0.0234   6768344   1854452   1133998
  24.23283  24.23330    0.0234   6771844   1858062   1129418
  24.23153  24.23203    0.0234   6778304   1865442   1137198
  24.23022  24.23072    0.0234   6785234   1868682   1140348
  24.22892  24.22940    0.0234   6789194   1870682   1147538
  24.22761  24.22810    0.0234   6791424   1872912   1146388
  24.22631  24.22679    0.0234   6802234   1876952   1154078
  24.22500  24.22546    0.0234   6802734   1879452   1172848
  24.22369  24.22413    0.0234   6802464   1882602   1149188
  24.22239  24.22286    0.0234   6805424   1881572   1150808
  24.22108  24.22158    0.0234   6808354   1887142   1144768
  24.21978  24.22026    0.0234   6809344   1883792   1160008
  24.21847  24.21896    0.0234   6803774   1886802   1166308
  24.21717  24.21767    0.0234   6805234   1888802   1166468
  24.21586  24.21636    0.0234   6803234   1888802   1156698
  24.21456  24.21502    0.0234   6801504   1890222   1161198
  24.21325  24.21372    0.0234   6797464   1894112   1160198
  24.21194  24.21245    0.0234   6799124   1893762   1162698
  24.21064  24.21116    0.0234   6798424   1893762   1173268
  24.20933  24.20985    0.0234   6795424   1895532   1173658
  24.20803  24.20855    0.0234   6796494   1897532   1170818
  24.20672  24.20724    0.0234   6794084   1896682   1168308
  24.20542  24.20592    0.0234   6791314   1897112   1161618
  24.20411  24.20457    0.0234   6788114   1900302   1165968
  24.20281  24.20328    0.0234   6787654   1899302   1185928
  24.20150  24.20201    0.0234   6780004   1900412   1183238
  24.20019  24.20069    0.0234   6777774   1901652   1175008
  24.19889  24.19938    0.0234   6772614   1901762   1165998
  24.19758  24.19808    0.0234   6766034   1901182   1173388
  24.19628  24.19678    0.0234   6759224   1899262   1183048
  24.19497  24.19544    0.0234   6758144   1901532   1181748
  24.19367  24.19412    0.0234   6757304   1902072   1191618
  24.19236  24.19285    0.0234   6754264   1902842   1187238
  24.19106  24.19157    0.0234   6751614   1904222   1173928
  24.18975  24.19026    0.0234   6762884   1910722   1180278
  24.18844  24.18896    0.0234   6779044   1916692   1194778
  24.18714  24.18767    0.0234   6787734   1918732   1206658
  24.18583  24.18636    0.0234   6799584   1926152   1192738
  24.18453  24.18502    0.0234   6809424   1928112   1198018
  24.18322  24.18372    0.0234   6819274   1932612   1191428
  24.18192  24.18246    0.0234   6820274   1934462   1204318
  24.18061  24.18116    0.0234   6829394   1940382   1220398
  24.17931  24.17984    0.0234   6835394   1942382   1209278
  24.17800  24.17853    0.0234   6836434   1943082   1213738
  24.17669  24.17723    0.0234   6841354   1947352   1206128
  24.17539  24.17590    0.0234   6843974   1950352   1213168
  24.17408  24.17456    0.0234   6846314   1950042   1214858
  24.17278  24.17327    0.0234   6842934   1954152   1222858
  24.17147  24.17199    0.0234   6846694   1954112   1223218
  24.17017  24.17067    0.0234   6848584   1956152   1225628
  24.16886  24.16936    0.0234   6843784   1956192   1235048
  24.16756  24.16806    0.0234   6842744   1956692   1220858
  24.16625  24.16676    0.0234   6843164   1958392   1226778
  24.16494  24.16543    0.0234   6844354   1961002   1235438
  24.16364  24.16411    0.0234   6839244   1963122   1235278
  24.16233  24.16284    0.0234   6837814   1963122   1229898
  24.16103  24.16156    0.0234   6837354   1964042   1238748
  24.15972  24.16025    0.0234   6836694   1966652   1235028
  24.15842  24.15894    0.0234   6834774   1967932   1240628
  24.15711  24.15765    0.0234   6835394   1970622   1229818
  24.15581  24.15634    0.0234   6833274   1969852   1239708
  24.15450  24.15501    0.0234   6830084   1968692   1241128
  24.15319  24.15370    0.0234   6828124   1973932   1238358
  24.15189  24.15243    0.0234   6825354   1973462   1240978
  24.15058  24.15113    0.0234   6819234   1972082   1236398
  24.14928  24.14981    0.0234   6814664   1970502   1253248
  24.14797  24.14850    0.0234   6811154   1972162   1246298
  24.14667  24.14720    0.0234   6803424   1971462   1247058
  24.14536  24.14587    0.0234   6800544   1974122   1243248
  24.14406  24.14454    0.0234   6796614   1974622   1246128
  24.14275  24.14325    0.0234   6797544   1976502   1247018
  24.14144  24.14197    0.0234   6795814   1976232   1243288
  24.14014  24.14066    0.0234   6798234   1977582   1248058
  24.13883  24.13935    0.0234   6811044   1986502   1247358
  24.13753  24.13805    0.0234   6827774   1992082   1256398
  24.13622  24.13675    0.0234   6838544   1995662   1273188
  24.13492  24.13542    0.0234   6847744   2001552   1266668
  24.13361  24.13409    0.0234   6858594   2004662   1274668
  24.13231  24.13282    0.0234   6865894   2008242   1267748
